case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,p,val,latency
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.9,0.05,0.2945503176195252,89.81542801484466
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.9,0.05,0.2945503176195252,90.76073300093412
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.9,0.05,0.2945503176195252,89.44965084083378
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.9,0.1,0.2824170540150665,90.90519999153912
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.9,0.1,0.2824170540150665,89.55745585262775
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.9,0.1,0.2824170540150665,90.96897207200527
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.9,0.3,0.2681479226906103,89.78358982130885
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.9,0.3,0.2681479226906103,90.73908790014684
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.9,0.3,0.2681479226906103,89.74434179253876
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,1.0,0.01,0.29960891004931134,90.4924760106951
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,1.0,0.01,0.29960891004931134,89.73055798560381
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,1.0,0.01,0.29960891004931134,90.46462783589959
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,1.0,0.05,0.29904955872369315,89.21811520121992
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,1.0,0.05,0.29904955872369315,90.47997882589698
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,1.0,0.05,0.29904955872369315,89.26097699441016
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,1.0,0.1,0.2850210287932708,90.5856927856803
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,1.0,0.1,0.2850210287932708,89.32561497204006
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,1.0,0.1,0.2850210287932708,90.85596189834177
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,1.0,0.3,0.26974892835272507,90.02345195040107
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,1.0,0.3,0.26974892835272507,91.10382199287415
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,1.0,0.3,0.26974892835272507,89.71829595975578
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.1,0.01,0.2657216106167999,91.44710190594196
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.1,0.01,0.2657216106167999,90.49787395633757
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.1,0.01,0.2657216106167999,91.27181814983487
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.1,0.05,0.26400958945160324,89.91364086978137
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.1,0.05,0.26400958945160324,91.04871097952127
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.1,0.05,0.26400958945160324,89.86109914258122
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.1,0.1,0.26294582898074914,90.87559208273888
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.1,0.1,0.26294582898074914,90.10066580958664
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.1,0.1,0.26294582898074914,91.20924794115126
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.1,0.3,0.12880599394229236,90.0419601239264
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.1,0.3,0.12880599394229236,90.77991498634219
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.1,0.3,0.12880599394229236,89.6267129573971
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.2,0.01,0.268720451425957,91.12415718846023
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.2,0.01,0.268720451425957,89.92354711517692
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.2,0.01,0.268720451425957,90.76728695072234
