case_name,model_name,case_seed,score_seed,metric_name,q,p,val,latency
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.1,0.1,0.6915543009103235,1427.3389419540763
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.1,0.1,0.6937663008490523,1421.288828831166
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.1,0.1,0.686098172834498,1434.1627529356629
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.1,0.3,0.6195066418432948,1416.88741883263
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.1,0.3,0.6225779419571498,1426.2210191227496
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.1,0.3,0.6253469289024367,1418.711940990761
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.2,0.01,0.8147691679114533,1368.7961061950773
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.2,0.01,0.8139517423736283,1362.12233803235
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.2,0.01,0.8127069139299027,1376.481391955167
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.2,0.05,0.8053130510146005,1388.2831439841539
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.2,0.05,0.8004461204771184,1376.4049629680812
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.2,0.05,0.8001171708034256,1390.2741929050535
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.2,0.1,0.7472202716385256,1420.104849850759
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.2,0.1,0.7435162069526494,1428.0613989103585
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.2,0.1,0.7490099373998702,1530.9093717951328
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.2,0.3,0.6635275121158545,1429.613437037915
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.2,0.3,0.6629213959157179,1431.0440130066127
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.2,0.3,0.666115678072335,1426.9764369819313
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.3,0.01,0.8663723123367415,1276.8772880081087
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.3,0.01,0.8641609568817362,1289.2974959686399
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.3,0.01,0.8642083420665502,1287.8797338344157
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.3,0.05,0.8430712049902143,1327.3358531296253
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.3,0.05,0.8504496899339637,1321.0441709961742
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.3,0.05,0.842963971865522,1332.96273695305
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.3,0.1,0.7879489664964585,1417.5986121408641
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.3,0.1,0.7907544125607481,1434.200317133218
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.3,0.1,0.783262312802669,1403.9345330093056
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.3,0.3,0.6859516907201764,1431.5480049699545
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.3,0.3,0.6879537045284396,1431.5139839891344
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.3,0.3,0.6913848287420769,1438.2571049500257
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.4,0.01,0.9117657283541526,1173.1351090129465
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.4,0.01,0.9092010784607764,1146.4393239002675
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.4,0.01,0.9093763517362237,1170.912059955299
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.4,0.05,0.867470451392853,1274.5580330956727
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.4,0.05,0.8678668488118036,1272.3425750155002
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.4,0.05,0.864335693467588,1290.202793199569
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.4,0.1,0.8114827346093955,1378.6273489240557
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.4,0.1,0.8135916129030236,1375.975662842393
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.4,0.1,0.8077760430770926,1384.658379945904
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.4,0.3,0.7179253702154496,1431.8398598115891
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.4,0.3,0.7220795513082242,1423.196875024587
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.4,0.3,0.7194402275885177,1429.1104078292847
