case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,p,val,latency
MSL,PreQ-NegP-R,42,2025,CCE,0.05,1.0,0.01,0.8241130852582217,37.17609099112451
MSL,PreQ-NegP-R,42,2026,CCE,0.05,1.0,0.01,0.8241130852582217,36.91208898089826
MSL,PreQ-NegP-R,42,2027,CCE,0.05,1.0,0.01,0.8241130852582217,37.368781166151166
MSL,PreQ-NegP-R,42,2025,CCE,0.05,1.0,0.05,0.7945684956270974,36.93457203917205
MSL,PreQ-NegP-R,42,2026,CCE,0.05,1.0,0.05,0.7945684956270974,36.92534798756242
MSL,PreQ-NegP-R,42,2027,CCE,0.05,1.0,0.05,0.7945684956270974,37.04999596811831
MSL,PreQ-NegP-R,42,2025,CCE,0.05,1.0,0.1,0.7544183829956799,37.008184008300304
MSL,PreQ-NegP-R,42,2026,CCE,0.05,1.0,0.1,0.7544183829956799,37.540070014074445
MSL,PreQ-NegP-R,42,2027,CCE,0.05,1.0,0.1,0.7544183829956799,37.56740014068782
MSL,PreQ-NegP-R,42,2025,CCE,0.05,1.0,0.3,0.5378835929694399,37.51520602963865
MSL,PreQ-NegP-R,42,2026,CCE,0.05,1.0,0.3,0.5378835929694399,38.362456019967794
MSL,PreQ-NegP-R,42,2027,CCE,0.05,1.0,0.3,0.5378835929694399,37.440148182213306
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.1,0.01,-7.718006083855185,36.97848902083933
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.1,0.01,-7.718006083855185,36.82274301536381
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.1,0.01,-7.718006083855185,37.06470294855535
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.1,0.05,-12.089008223445278,73.62221786752343
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.1,0.05,-12.089008223445278,100.16407608054578
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.1,0.05,-12.089008223445278,120.05844805389644
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.1,0.1,-162.23925570540683,88.84453703649342
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.1,0.1,-162.23925570540683,41.69688117690384
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.1,0.1,-162.23925570540683,40.16317683272064
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.1,0.3,1.7998175303018753,39.14079605601728
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.1,0.3,1.7998175303018753,54.42992690950632
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.1,0.3,1.7998175303018753,76.27351186238229
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.2,0.01,-2.802780367912696,39.02259701862931
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.2,0.01,-2.802780367912696,38.95080788061023
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.2,0.01,-2.802780367912696,39.81135203503072
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.2,0.05,-3.167351076969036,39.22311100177467
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.2,0.05,-3.167351076969036,38.91117498278618
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.2,0.05,-3.167351076969036,39.10099109634757
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.2,0.1,-4.037401688516098,38.78890792839229
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.2,0.1,-4.037401688516098,39.42135092802346
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.2,0.1,-4.037401688516098,39.32198602706194
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.2,0.3,3.2982260451145806,38.75200706534088
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.2,0.3,3.2982260451145806,38.79629611037672
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.2,0.3,3.2982260451145806,39.33605598285794
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.3,0.01,-1.310212660163684,38.92752109095454
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.3,0.01,-1.310212660163684,39.20705919153989
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.3,0.01,-1.310212660163684,39.125205017626286
