case_name,model_name,case_seed,score_seed,metric_name,q,p,val,latency
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.1,0.1,0.005005364399749634,60.50004903227091
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.1,0.1,0.005508898864119455,60.717228800058365
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.1,0.3,-0.15422130438871023,61.037876876071095
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.1,0.3,-0.15383097030505777,59.23821893520653
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.1,0.3,-0.1512309874208142,60.315097915008664
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.2,0.01,0.1602676578747029,57.81919904984534
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.2,0.01,0.1605905089015583,58.38564899750054
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.2,0.01,0.16113423187032622,56.84080789797008
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.2,0.05,0.12861341827157757,58.02679806947708
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.2,0.05,0.12883302683759926,60.51996420137584
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.2,0.05,0.129740031262216,58.53409483097494
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.2,0.1,0.08839160881630792,57.40385316312313
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.2,0.1,0.09033739824222359,57.801540940999985
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.2,0.1,0.08950409604179746,57.40589392371476
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.2,0.3,-0.0704762777850705,59.770338935777545
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.2,0.3,-0.06941484653706795,57.62119707651436
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.2,0.3,-0.0668858679577499,59.936451027169824
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.3,0.01,0.24408602421881626,59.33814402669668
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.3,0.01,0.24465069258982164,58.56229504570365
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.3,0.01,0.24549487466731307,58.800910133868456
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.3,0.05,0.210852260863163,61.801139963790774
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.3,0.05,0.21352460175962185,60.00628205947578
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.3,0.05,0.2138719753085627,59.66367805376649
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.3,0.1,0.17167725493021802,60.132127022370696
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.3,0.1,0.17391251254245105,63.69389989413321
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.3,0.1,0.17464540623844974,62.62921495363116
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.3,0.3,0.014482410277613322,63.15933680161834
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.3,0.3,0.014549024987976292,62.72248015739024
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.3,0.3,0.015901946427160668,63.42512695118785
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.4,0.01,0.3287055977651545,62.08288110792637
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.4,0.01,0.32909837218781146,62.58738809265196
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.4,0.01,0.32896463171654844,61.8136590346694
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.4,0.05,0.2961755785301199,64.29760600440204
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.4,0.05,0.2972409523468523,63.12809302471578
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.4,0.05,0.29739096670061643,62.92365584522486
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.4,0.1,0.2562968901300957,61.82879791595042
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.4,0.1,0.25743478669240094,62.305447878316045
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.4,0.1,0.2582707408209235,61.55665009282529
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.4,0.3,0.09773095445788241,62.79176915995777
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.4,0.3,0.09897383912350527,63.24174301698804
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.4,0.3,0.09979933019313164,63.40167298913002
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.5,0.01,0.41274457862520386,63.268559984862804
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.5,0.01,0.4134391442099319,66.40305207110941
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.5,0.01,0.4132228706871047,65.55831409059465
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.5,0.05,0.38105343730610897,65.63002592884004
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.5,0.05,0.38199529372584734,63.71734198182821
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.5,0.05,0.3808151049446931,63.86046507395804
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.5,0.1,0.3413164634905471,64.12173388525844
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.5,0.1,0.34356460245909626,63.58037702739239
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.5,0.1,0.3406444827649945,69.12733288481832
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.5,0.3,0.182503188186301,155.17471102066338
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.5,0.3,0.18375479311529086,64.08354896120727
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.5,0.3,0.18357918484105518,70.77891193330288
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.6,0.01,0.4970621862281674,62.238533049821854
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.6,0.01,0.4975946892227767,62.69177491776645
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.6,0.01,0.49665455692406524,61.83942104689777
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.6,0.05,0.4656954229758302,62.91544297710061
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.6,0.05,0.4657726108543941,62.39732983522117
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.6,0.05,0.465270632667116,63.11122002080083
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.6,0.1,0.4261404958580812,61.57977180555463
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.6,0.1,0.4267645610557893,64.72175591625273
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.6,0.1,0.425703942774559,65.12773293070495
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.6,0.3,0.26705116854788635,64.0527259092778
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.6,0.3,0.26951304608217175,61.03374995291233
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.6,0.3,0.2667773030336703,62.41956097073853
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.7,0.01,0.581129897535491,62.2190129943192
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.7,0.01,0.5823815646499989,73.74275289475918
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.7,0.01,0.580759778735358,76.43112982623279
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.7,0.05,0.5489459766834337,64.78193704970181
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.7,0.05,0.5503783395336486,68.8082801643759
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.7,0.05,0.5491928930800486,64.94016293436289
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.7,0.1,0.5090820644765522,63.53440717794001
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.7,0.1,0.510950083888956,64.16261894628406
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.7,0.1,0.5100027304710351,64.2704030033201
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.7,0.3,0.3507392137332475,64.89542499184608
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.7,0.3,0.35295946317754795,80.9546869713813
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.7,0.3,0.3536149240829515,152.78503904119134
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.8,0.01,0.6647185138038196,162.1548670809716
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.8,0.01,0.6662457630378917,103.92410820350051
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.8,0.01,0.6652423737021871,64.41431888379157
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.8,0.05,0.633376789475097,64.89941896870732
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.8,0.05,0.6348783490118926,63.84223606437445
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.8,0.05,0.633024244387304,65.78726903535426
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.8,0.1,0.5937801928639846,63.327227951958776
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.8,0.1,0.5951347640231085,63.915536971762776
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.8,0.1,0.593833589350605,62.510625924915075
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.8,0.3,0.43450643247728,64.1374581027776
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.8,0.3,0.43685905144811155,63.06892610155046
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.8,0.3,0.43608434661901274,65.74057601392269
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.9,0.01,0.7494700491661452,62.87909997627139
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.9,0.01,0.7503987567745802,63.71304206550121
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.9,0.01,0.7485910587738734,62.6054871827364
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.9,0.05,0.7168764792020901,72.81497679650784
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.9,0.05,0.7189496589582032,87.81969617120922
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.9,0.05,0.7174740246468096,65.14689791947603
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.9,0.1,0.677197679641381,65.804413985461
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.9,0.1,0.6790591135392756,65.20170904695988
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.9,0.1,0.6777271665589122,64.40758984535933
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.9,0.3,0.5182737370777379,64.91448101587594
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.9,0.3,0.5216303272927865,150.99458396434784
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.9,0.3,0.5191290102753895,170.7963040098548
100k-200seg-50L,PreQ-NegP,43,2025,CCE,1.0,0.01,0.8335920872622443,104.91302399896085
100k-200seg-50L,PreQ-NegP,43,2026,CCE,1.0,0.01,0.8340503814734892,68.51012399420142
100k-200seg-50L,PreQ-NegP,43,2027,CCE,1.0,0.01,0.8334603647661647,63.721875194460154
100k-200seg-50L,PreQ-NegP,43,2025,CCE,1.0,0.05,0.8017444397661757,65.83709991537035
100k-200seg-50L,PreQ-NegP,43,2026,CCE,1.0,0.05,0.8013710004007717,65.33842580392957
100k-200seg-50L,PreQ-NegP,43,2027,CCE,1.0,0.05,0.8019061259360036,65.445173997432
100k-200seg-50L,PreQ-NegP,43,2025,CCE,1.0,0.1,0.762360859436968,63.949708826839924
100k-200seg-50L,PreQ-NegP,43,2026,CCE,1.0,0.1,0.7623057431556464,64.65134513564408
100k-200seg-50L,PreQ-NegP,43,2027,CCE,1.0,0.1,0.7619300444593109,65.18924492411315
100k-200seg-50L,PreQ-NegP,43,2025,CCE,1.0,0.3,0.6038698249815879,65.6526640523225
100k-200seg-50L,PreQ-NegP,43,2026,CCE,1.0,0.3,0.6030493179674581,64.56183595582843
100k-200seg-50L,PreQ-NegP,43,2027,CCE,1.0,0.3,0.6035801351958754,66.05719309300184
100k-20seg-50H,PreQ-NegP,44,2025,CCE,0.1,0.01,0.06988596284777385,57.58381215855479
100k-20seg-50H,PreQ-NegP,44,2026,CCE,0.1,0.01,0.09151545813996445,57.447138940915465
100k-20seg-50H,PreQ-NegP,44,2027,CCE,0.1,0.01,0.07237613431409379,56.06167996302247
100k-20seg-50H,PreQ-NegP,44,2025,CCE,0.1,0.05,0.038439880549602734,59.74351498298347
100k-20seg-50H,PreQ-NegP,44,2026,CCE,0.1,0.05,0.06024324369396852,55.615548975765705
100k-20seg-50H,PreQ-NegP,44,2027,CCE,0.1,0.05,0.04127073570254863,57.15699098072946
100k-20seg-50H,PreQ-NegP,44,2025,CCE,0.1,0.1,-0.0022424027817446734,57.683371007442474
100k-20seg-50H,PreQ-NegP,44,2026,CCE,0.1,0.1,0.02004440797598575,57.03155812807381
100k-20seg-50H,PreQ-NegP,44,2027,CCE,0.1,0.1,0.0015617669858968286,56.374633917585015
100k-20seg-50H,PreQ-NegP,44,2025,CCE,0.1,0.3,-0.1607781217902461,56.646223878487945
100k-20seg-50H,PreQ-NegP,44,2026,CCE,0.1,0.3,-0.13866745996315516,55.70042412728071
100k-20seg-50H,PreQ-NegP,44,2027,CCE,0.1,0.3,-0.1580398079693453,56.85877404175699
100k-20seg-50H,PreQ-NegP,44,2025,CCE,0.2,0.01,0.1529831421669138,55.95868616364896
100k-20seg-50H,PreQ-NegP,44,2026,CCE,0.2,0.01,0.1721667506852982,56.988179916515946
100k-20seg-50H,PreQ-NegP,44,2027,CCE,0.2,0.01,0.16345635826086163,56.19809404015541
100k-20seg-50H,PreQ-NegP,44,2025,CCE,0.2,0.05,0.1210554392809042,103.45112206414342
100k-20seg-50H,PreQ-NegP,44,2026,CCE,0.2,0.05,0.13999853725449493,64.3086510244757
100k-20seg-50H,PreQ-NegP,44,2027,CCE,0.2,0.05,0.13160062680247017,57.45707591995597
100k-20seg-50H,PreQ-NegP,44,2025,CCE,0.2,0.1,0.0818176518797597,56.164997862651944
100k-20seg-50H,PreQ-NegP,44,2026,CCE,0.2,0.1,0.09982100391215296,56.94252601824701
100k-20seg-50H,PreQ-NegP,44,2027,CCE,0.2,0.1,0.09232396162657228,55.45712821185589
100k-20seg-50H,PreQ-NegP,44,2025,CCE,0.2,0.3,-0.07779310272416226,56.573448004201055
