case_name,model_name,case_seed,score_seed,metric_name,q,val,tau,gamma,latency
10k-20seg-50L,AccQ,59,2027,CCE,0.3,0.42277087480120024,0.1,30.0,5.97776472568512
10k-20seg-50L,AccQ,59,2027,CCE,0.3,0.022263251594096506,0.3,1.0,6.01807190105319
10k-20seg-50L,AccQ,59,2027,CCE,0.3,0.023139754699113023,0.3,5.0,6.022705230861902
10k-20seg-50L,AccQ,59,2027,CCE,0.3,0.023369984917658577,0.3,10.0,6.006588693708181
10k-20seg-50L,AccQ,59,2027,CCE,0.3,0.023482047728531647,0.3,20.0,5.997660104185343
10k-20seg-50L,AccQ,59,2027,CCE,0.3,0.023514742103480805,0.3,30.0,5.98013773560524
10k-20seg-50L,AccQ,59,2027,CCE,0.3,-0.35574817007476955,0.5,1.0,5.991999991238117
10k-20seg-50L,AccQ,59,2027,CCE,0.3,-0.369894957928416,0.5,5.0,5.977008957415819
10k-20seg-50L,AccQ,59,2027,CCE,0.3,-0.3735342663569523,0.5,10.0,5.9583839029073715
10k-20seg-50L,AccQ,59,2027,CCE,0.3,-0.37525591867344843,0.5,20.0,6.025004666298628
10k-20seg-50L,AccQ,59,2027,CCE,0.3,-0.3757413905942385,0.5,30.0,5.982814356684685
10k-20seg-50L,AccQ,59,2027,CCE,0.3,-0.7337595917436356,0.7,1.0,5.967192817479372
10k-20seg-50L,AccQ,59,2027,CCE,0.3,-0.7629296705559448,0.7,5.0,5.941085983067751
10k-20seg-50L,AccQ,59,2027,CCE,0.3,-0.770438517631563,0.7,10.0,6.025712937116623
10k-20seg-50L,AccQ,59,2027,CCE,0.3,-0.7739938850754284,0.7,20.0,5.998909007757902
10k-20seg-50L,AccQ,59,2027,CCE,0.3,-0.7749975232919578,0.7,30.0,5.956054665148258
10k-20seg-50L,AccQ,59,2027,CCE,0.3,-1.1117710134125018,0.9,1.0,5.983507726341486
10k-20seg-50L,AccQ,59,2027,CCE,0.3,-1.155964383183474,0.9,5.0,5.971457343548536
10k-20seg-50L,AccQ,59,2027,CCE,0.3,-1.167342768906174,0.9,10.0,5.994153209030628
10k-20seg-50L,AccQ,59,2027,CCE,0.3,-1.1727318514774088,0.9,20.0,6.020322907716036
10k-20seg-50L,AccQ,59,2027,CCE,0.3,-1.1742536559896772,0.9,30.0,6.01072795689106
10k-20seg-50L,AccQ,59,2025,CCE,0.4,0.5811279809373391,0.1,1.0,5.816376302391291
10k-20seg-50L,AccQ,59,2025,CCE,0.4,0.6042125749657976,0.1,5.0,5.917403381317854
10k-20seg-50L,AccQ,59,2025,CCE,0.4,0.6101644603476528,0.1,10.0,5.99546916782856
10k-20seg-50L,AccQ,59,2025,CCE,0.4,0.6129889413149701,0.1,20.0,5.973950028419495
10k-20seg-50L,AccQ,59,2025,CCE,0.4,0.6137884544754038,0.1,30.0,5.989051889628172
10k-20seg-50L,AccQ,59,2025,CCE,0.4,0.20312057176567044,0.3,1.0,5.960817914456129
10k-20seg-50L,AccQ,59,2025,CCE,0.4,0.21118744795209257,0.3,5.0,5.990383215248585
10k-20seg-50L,AccQ,59,2025,CCE,0.4,0.21326831536332003,0.3,10.0,5.975639913231134
10k-20seg-50L,AccQ,59,2025,CCE,0.4,0.2142564508676169,0.3,20.0,5.997397005558014
10k-20seg-50L,AccQ,59,2025,CCE,0.4,0.2145363851092848,0.3,30.0,5.976617336273193
10k-20seg-50L,AccQ,59,2025,CCE,0.4,-0.17488683740599803,0.5,1.0,5.945176817476749
10k-20seg-50L,AccQ,59,2025,CCE,0.4,-0.18183767906161238,0.5,5.0,5.90509083122015
10k-20seg-50L,AccQ,59,2025,CCE,0.4,-0.18362782962101265,0.5,10.0,6.002692971378565
10k-20seg-50L,AccQ,59,2025,CCE,0.4,-0.18447603957973632,0.5,20.0,5.9429663233459
10k-20seg-50L,AccQ,59,2025,CCE,0.4,-0.18471568425683424,0.5,30.0,5.889285821467638
10k-20seg-50L,AccQ,59,2025,CCE,0.4,-0.5528942465776665,0.7,1.0,5.945861805230379
10k-20seg-50L,AccQ,59,2025,CCE,0.4,-0.5748628060753174,0.7,5.0,5.957765970379114
10k-20seg-50L,AccQ,59,2025,CCE,0.4,-0.5805239746053453,0.7,10.0,5.904217716306448
10k-20seg-50L,AccQ,59,2025,CCE,0.4,-0.5832085300270895,0.7,20.0,5.942803807556629
10k-20seg-50L,AccQ,59,2025,CCE,0.4,-0.5839677536229532,0.7,30.0,6.004511844366789
10k-20seg-50L,AccQ,59,2025,CCE,0.4,-0.930901655749335,0.9,1.0,5.932614207267761
10k-20seg-50L,AccQ,59,2025,CCE,0.4,-0.9678879330890222,0.9,5.0,5.911722779273987
10k-20seg-50L,AccQ,59,2025,CCE,0.4,-0.9774201195896781,0.9,10.0,5.998775362968445
10k-20seg-50L,AccQ,59,2025,CCE,0.4,-0.9819410204744429,0.9,20.0,5.949198734015226
10k-20seg-50L,AccQ,59,2025,CCE,0.4,-0.9832198229890723,0.9,30.0,5.955834873020649
10k-20seg-50L,AccQ,59,2026,CCE,0.4,0.5693436142757052,0.1,1.0,5.744638852775097
10k-20seg-50L,AccQ,59,2026,CCE,0.4,0.5919650846649661,0.1,5.0,5.856762174516916
10k-20seg-50L,AccQ,59,2026,CCE,0.4,0.5977948726639211,0.1,10.0,5.911863874644041
10k-20seg-50L,AccQ,59,2026,CCE,0.4,0.6005596321990896,0.1,20.0,5.956581793725491
10k-20seg-50L,AccQ,59,2026,CCE,0.4,0.6013416231978934,0.1,30.0,6.009635049849749
10k-20seg-50L,AccQ,59,2026,CCE,0.4,0.19133327091413319,0.3,1.0,5.941972602158785
10k-20seg-50L,AccQ,59,2026,CCE,0.4,0.19893295202027098,0.3,5.0,5.988813005387783
10k-20seg-50L,AccQ,59,2026,CCE,0.4,0.20089280224409428,0.3,10.0,5.999031011015177
10k-20seg-50L,AccQ,59,2026,CCE,0.4,0.20182313790415185,0.3,20.0,6.038033869117498
10k-20seg-50L,AccQ,59,2026,CCE,0.4,0.20208658241500516,0.3,30.0,5.9814429841935635
10k-20seg-50L,AccQ,59,2026,CCE,0.4,-0.18667707244743884,0.5,1.0,6.26643979921937
10k-20seg-50L,AccQ,59,2026,CCE,0.4,-0.1940991806244241,0.5,5.0,6.027788855135441
10k-20seg-50L,AccQ,59,2026,CCE,0.4,-0.19600926817573255,0.5,10.0,5.9926859103143215
10k-20seg-50L,AccQ,59,2026,CCE,0.4,-0.19691335639078575,0.5,20.0,6.016367115080357
10k-20seg-50L,AccQ,59,2026,CCE,0.4,-0.197168458367883,0.5,30.0,6.037740968167782
10k-20seg-50L,AccQ,59,2026,CCE,0.4,-0.5646874158090108,0.7,1.0,6.119859870523214
10k-20seg-50L,AccQ,59,2026,CCE,0.4,-0.5871313132691192,0.7,5.0,5.95738785341382
10k-20seg-50L,AccQ,59,2026,CCE,0.4,-0.5929113385955593,0.7,10.0,5.968100391328335
10k-20seg-50L,AccQ,59,2026,CCE,0.4,-0.5956498506857233,0.7,20.0,6.023157387971878
10k-20seg-50L,AccQ,59,2026,CCE,0.4,-0.5964234991507711,0.7,30.0,6.00832886993885
10k-20seg-50L,AccQ,59,2026,CCE,0.4,-0.942697759170583,0.9,1.0,6.022756919264793
10k-20seg-50L,AccQ,59,2026,CCE,0.4,-0.9801634459138144,0.9,5.0,5.982641130685806
10k-20seg-50L,AccQ,59,2026,CCE,0.4,-0.9898134090153862,0.9,10.0,6.252434104681015
10k-20seg-50L,AccQ,59,2026,CCE,0.4,-0.994386344980661,0.9,20.0,5.968852899968624
10k-20seg-50L,AccQ,59,2026,CCE,0.4,-0.9956785399336594,0.9,30.0,5.939537193626165
10k-20seg-50L,AccQ,59,2027,CCE,0.4,0.5647898344160555,0.1,1.0,5.780407693237066
10k-20seg-50L,AccQ,59,2027,CCE,0.4,0.5872311341234808,0.1,5.0,5.870724096894264
10k-20seg-50L,AccQ,59,2027,CCE,0.4,0.5930140797253928,0.1,10.0,5.967936012893915
10k-20seg-50L,AccQ,59,2027,CCE,0.4,0.5957563526121605,0.1,20.0,6.100757047533989
10k-20seg-50L,AccQ,59,2027,CCE,0.4,0.5965318891001644,0.1,30.0,5.975871346890926
10k-20seg-50L,AccQ,59,2027,CCE,0.4,0.18677840009554136,0.3,1.0,6.015091668814421
10k-20seg-50L,AccQ,59,2027,CCE,0.4,0.19419639745001258,0.3,5.0,6.013534031808376
10k-20seg-50L,AccQ,59,2027,CCE,0.4,0.19610980661344052,0.3,10.0,6.004081107676029
10k-20seg-50L,AccQ,59,2027,CCE,0.4,0.19701836974413617,0.3,20.0,6.024477072060108
10k-20seg-50L,AccQ,59,2027,CCE,0.4,0.19727574350720295,0.3,30.0,5.9805060736835
10k-20seg-50L,AccQ,59,2027,CCE,0.4,-0.1912330342249725,0.5,1.0,5.973379127681255
10k-20seg-50L,AccQ,59,2027,CCE,0.4,-0.19883833922345556,0.5,5.0,5.999858025461435
10k-20seg-50L,AccQ,59,2027,CCE,0.4,-0.20079446649851176,0.5,10.0,5.938341841101646
10k-20seg-50L,AccQ,59,2027,CCE,0.4,-0.20171961312388811,0.5,20.0,5.9839473105967045
10k-20seg-50L,AccQ,59,2027,CCE,0.4,-0.20198040208575851,0.5,30.0,6.059793289750814
10k-20seg-50L,AccQ,59,2027,CCE,0.4,-0.5692444685454864,0.7,1.0,5.96386706456542
10k-20seg-50L,AccQ,59,2027,CCE,0.4,-0.5918730758969236,0.7,5.0,5.987303797155619
10k-20seg-50L,AccQ,59,2027,CCE,0.4,-0.597698739610464,0.7,10.0,6.031228695064783
10k-20seg-50L,AccQ,59,2027,CCE,0.4,-0.6004575959919124,0.7,20.0,5.978656001389027
10k-20seg-50L,AccQ,59,2027,CCE,0.4,-0.6012365476787199,0.7,30.0,6.0061137191951275
10k-20seg-50L,AccQ,59,2027,CCE,0.4,-0.9472559028660004,0.9,1.0,5.932450294494629
10k-20seg-50L,AccQ,59,2027,CCE,0.4,-0.984907812570392,0.9,5.0,5.9433020651340485
10k-20seg-50L,AccQ,59,2027,CCE,0.4,-0.9946030127224164,0.9,10.0,5.993465427309275
10k-20seg-50L,AccQ,59,2027,CCE,0.4,-0.9991955788599367,0.9,20.0,6.089694797992706
10k-20seg-50L,AccQ,59,2027,CCE,0.4,-1.0004926932716816,0.9,30.0,5.943904165178537
10k-20seg-50L,AccQ,59,2025,CCE,0.5,0.7666634077678568,0.1,1.0,5.820097867399454
10k-20seg-50L,AccQ,59,2025,CCE,0.5,0.7971120863796247,0.1,5.0,6.082060746848583
10k-20seg-50L,AccQ,59,2025,CCE,0.5,0.8049659243679943,0.1,10.0,6.4014289528131485
10k-20seg-50L,AccQ,59,2025,CCE,0.5,0.8086951480389304,0.1,20.0,5.982250906527042
10k-20seg-50L,AccQ,59,2025,CCE,0.5,0.809751513754912,0.1,30.0,6.01107906550169
10k-20seg-50L,AccQ,59,2025,CCE,0.5,0.3886585327192541,0.3,1.0,6.135992240160704
10k-20seg-50L,AccQ,59,2025,CCE,0.5,0.4040930104664376,0.3,5.0,5.995050072669983
10k-20seg-50L,AccQ,59,2025,CCE,0.5,0.4080748973059042,0.3,10.0,6.006360985338688
10k-20seg-50L,AccQ,59,2025,CCE,0.5,0.4099661156140417,0.3,20.0,6.01571798324585
10k-20seg-50L,AccQ,59,2025,CCE,0.5,0.41050201065402064,0.3,30.0,5.989265162497759
10k-20seg-50L,AccQ,59,2025,CCE,0.5,0.010653657670651503,0.5,1.0,5.959606729447842
10k-20seg-50L,AccQ,59,2025,CCE,0.5,0.011073934553250564,0.5,5.0,6.188580300658941
10k-20seg-50L,AccQ,59,2025,CCE,0.5,0.011183870243814103,0.5,10.0,6.020900793373585
10k-20seg-50L,AccQ,59,2025,CCE,0.5,0.011237083189153172,0.5,20.0,5.995535291731358
10k-20seg-50L,AccQ,59,2025,CCE,0.5,0.01125250755312943,0.5,30.0,6.376270670443773
10k-20seg-50L,AccQ,59,2025,CCE,0.5,-0.36735121737795107,0.7,1.0,5.912519060075283
10k-20seg-50L,AccQ,59,2025,CCE,0.5,-0.3819451413599364,0.7,5.0,5.972547922283411
10k-20seg-50L,AccQ,59,2025,CCE,0.5,-0.38570715681827594,0.7,10.0,6.014511920511723
10k-20seg-50L,AccQ,59,2025,CCE,0.5,-0.3874919492357353,0.7,20.0,6.025481969118118
10k-20seg-50L,AccQ,59,2025,CCE,0.5,-0.38799699554776174,0.7,30.0,5.9011559933424
10k-20seg-50L,AccQ,59,2025,CCE,0.5,-0.7453560924265538,0.9,1.0,5.983211100101471
10k-20seg-50L,AccQ,59,2025,CCE,0.5,-0.7749642172731236,0.9,5.0,5.9874351136386395
10k-20seg-50L,AccQ,59,2025,CCE,0.5,-0.7825981838803662,0.9,10.0,6.03448087349534
10k-20seg-50L,AccQ,59,2025,CCE,0.5,-0.786220981660624,0.9,20.0,5.983299575746059
10k-20seg-50L,AccQ,59,2025,CCE,0.5,-0.787246498648653,0.9,30.0,6.0480572283267975
10k-20seg-50L,AccQ,59,2026,CCE,0.5,0.7670772070648537,0.1,1.0,5.781150888651609
10k-20seg-50L,AccQ,59,2026,CCE,0.5,0.7975503749038182,0.1,5.0,6.359398830682039
10k-20seg-50L,AccQ,59,2026,CCE,0.5,0.8054061909885821,0.1,10.0,5.980378016829491
10k-20seg-50L,AccQ,59,2026,CCE,0.5,0.8091334847232956,0.1,20.0,5.951785948127508
10k-20seg-50L,AccQ,59,2026,CCE,0.5,0.8101883093588508,0.1,30.0,5.966563709080219
10k-20seg-50L,AccQ,59,2026,CCE,0.5,0.3890698794493032,0.3,1.0,5.963776260614395
10k-20seg-50L,AccQ,59,2026,CCE,0.5,0.4045254441162937,0.3,5.0,5.991767160594463
10k-20seg-50L,AccQ,59,2026,CCE,0.5,0.408510211608462,0.3,10.0,5.95944793894887
10k-20seg-50L,AccQ,59,2026,CCE,0.5,0.4104011057580423,0.3,20.0,6.013995967805386
10k-20seg-50L,AccQ,59,2026,CCE,0.5,0.4109363225632949,0.3,30.0,5.979222245514393
10k-20seg-50L,AccQ,59,2026,CCE,0.5,0.011062551833752907,0.5,1.0,5.970737896859646
10k-20seg-50L,AccQ,59,2026,CCE,0.5,0.01150051332876931,0.5,5.0,5.970754195004702
10k-20seg-50L,AccQ,59,2026,CCE,0.5,0.01161423222834201,0.5,10.0,6.040677893906832
10k-20seg-50L,AccQ,59,2026,CCE,0.5,0.011668726792789078,0.5,20.0,6.235458888113499
10k-20seg-50L,AccQ,59,2026,CCE,0.5,0.011684335767739005,0.5,30.0,5.9290798380970955
10k-20seg-50L,AccQ,59,2026,CCE,0.5,-0.36694477578179735,0.7,1.0,5.9692529030144215
10k-20seg-50L,AccQ,59,2026,CCE,0.5,-0.38152441745875504,0.7,5.0,5.908508785068989
10k-20seg-50L,AccQ,59,2026,CCE,0.5,-0.38528174715177793,0.7,10.0,5.952665116637945
10k-20seg-50L,AccQ,59,2026,CCE,0.5,-0.3870636521724641,0.7,20.0,6.018080282956362
10k-20seg-50L,AccQ,59,2026,CCE,0.5,-0.3875676510278168,0.7,30.0,5.97407715395093
10k-20seg-50L,AccQ,59,2026,CCE,0.5,-0.7449521033973479,0.9,1.0,5.921244155615568
10k-20seg-50L,AccQ,59,2026,CCE,0.5,-0.7745493482462796,0.9,5.0,5.947097670286894
10k-20seg-50L,AccQ,59,2026,CCE,0.5,-0.7821777265318981,0.9,10.0,5.998523905873299
10k-20seg-50L,AccQ,59,2026,CCE,0.5,-0.7857960311377176,0.9,20.0,5.923979915678501
10k-20seg-50L,AccQ,59,2026,CCE,0.5,-0.7868196378233727,0.9,30.0,5.957752000540495
10k-20seg-50L,AccQ,59,2027,CCE,0.5,0.7527379404767132,0.1,1.0,5.725646391510963
10k-20seg-50L,AccQ,59,2027,CCE,0.5,0.7826552480071854,0.1,5.0,5.880426149815321
10k-20seg-50L,AccQ,59,2027,CCE,0.5,0.7903603426483015,0.1,10.0,5.9662810526788235
10k-20seg-50L,AccQ,59,2027,CCE,0.5,0.7940112124611811,0.1,20.0,6.07955502346158
10k-20seg-50L,AccQ,59,2027,CCE,0.5,0.7950427053466336,0.1,30.0,5.938102025538683
10k-20seg-50L,AccQ,59,2027,CCE,0.5,0.37472581724840065,0.3,1.0,5.920936819165945
10k-20seg-50L,AccQ,59,2027,CCE,0.5,0.38961886926355094,0.3,5.0,5.97528088837862
10k-20seg-50L,AccQ,59,2027,CCE,0.5,0.3934546799856292,0.3,10.0,5.963569041341543
10k-20seg-50L,AccQ,59,2027,CCE,0.5,0.39527228990123237,0.3,20.0,5.971491802483797
10k-20seg-50L,AccQ,59,2027,CCE,0.5,0.39578586206834315,0.3,30.0,6.107126362621784
10k-20seg-50L,AccQ,59,2027,CCE,0.5,-0.0032863059799117444,0.5,1.0,6.271436344832182
10k-20seg-50L,AccQ,59,2027,CCE,0.5,-0.0034175094800834634,0.5,5.0,5.965007934719324
10k-20seg-50L,AccQ,59,2027,CCE,0.5,-0.0034509826770429885,0.5,10.0,5.992775317281485
10k-20seg-50L,AccQ,59,2027,CCE,0.5,-0.0034666326587163157,0.5,20.0,5.9745097532868385
10k-20seg-50L,AccQ,59,2027,CCE,0.5,-0.0034709812099470794,0.5,30.0,6.002102047204971
10k-20seg-50L,AccQ,59,2027,CCE,0.5,-0.3812984292082241,0.7,1.0,5.921369884163141
10k-20seg-50L,AccQ,59,2027,CCE,0.5,-0.3964538882237178,0.7,5.0,5.991584621369839
10k-20seg-50L,AccQ,59,2027,CCE,0.5,-0.40035664533971516,0.7,10.0,6.050636060535908
10k-20seg-50L,AccQ,59,2027,CCE,0.5,-0.40220555521866497,0.7,20.0,6.020001135766506
10k-20seg-50L,AccQ,59,2027,CCE,0.5,-0.4027278244882373,0.7,30.0,6.043482106178999
10k-20seg-50L,AccQ,59,2027,CCE,0.5,-0.7593105524365367,0.9,1.0,5.997523199766874
10k-20seg-50L,AccQ,59,2027,CCE,0.5,-0.7894902669673525,0.9,5.0,5.989110097289085
10k-20seg-50L,AccQ,59,2027,CCE,0.5,-0.7972623080023875,0.9,10.0,6.1188372783362865
10k-20seg-50L,AccQ,59,2027,CCE,0.5,-0.8009444777786138,0.9,20.0,6.007275078445673
10k-20seg-50L,AccQ,59,2027,CCE,0.5,-0.8019846677665277,0.9,30.0,6.001326721161604
10k-20seg-50L,AccQ,59,2025,CCE,0.6,0.9504634558554682,0.1,1.0,5.80062810331583
10k-20seg-50L,AccQ,59,2025,CCE,0.6,0.988217741881088,0.1,5.0,5.905985366553068
10k-20seg-50L,AccQ,59,2025,CCE,0.6,0.9979528220360098,0.1,10.0,6.005783099681139
10k-20seg-50L,AccQ,59,2025,CCE,0.6,1.0025732346644445,0.1,20.0,5.982656031847
10k-20seg-50L,AccQ,59,2025,CCE,0.6,1.00388132525039,0.1,30.0,5.93135878443718
10k-20seg-50L,AccQ,59,2025,CCE,0.6,0.5724577669326345,0.3,1.0,5.957343149930239
10k-20seg-50L,AccQ,59,2025,CCE,0.6,0.5951967202243647,0.3,5.0,5.964783951640129
10k-20seg-50L,AccQ,59,2025,CCE,0.6,0.6010601498639434,0.3,10.0,5.966730881482363
10k-20seg-50L,AccQ,59,2025,CCE,0.6,0.603843091337786,0.3,20.0,5.984117276966572
10k-20seg-50L,AccQ,59,2025,CCE,0.6,0.6046309979837942,0.3,30.0,5.971631966531277
10k-20seg-50L,AccQ,59,2025,CCE,0.6,0.19445207800980085,0.5,1.0,6.032918114215136
10k-20seg-50L,AccQ,59,2025,CCE,0.6,0.20217569856764145,0.5,5.0,6.295377388596535
10k-20seg-50L,AccQ,59,2025,CCE,0.6,0.20416747769187743,0.5,10.0,5.995193030685186
10k-20seg-50L,AccQ,59,2025,CCE,0.6,0.20511294801112767,0.5,20.0,5.9848991222679615
10k-20seg-50L,AccQ,59,2025,CCE,0.6,0.20538067071719862,0.5,30.0,6.009673234075308
10k-20seg-50L,AccQ,59,2025,CCE,0.6,-0.18355361091303268,0.7,1.0,5.9085143730044365
10k-20seg-50L,AccQ,59,2025,CCE,0.6,-0.1908453230890817,0.7,5.0,5.942088086158037
10k-20seg-50L,AccQ,59,2025,CCE,0.6,-0.19272519448018857,0.7,10.0,5.877757910639048
10k-20seg-50L,AccQ,59,2025,CCE,0.6,-0.19361719531553062,0.7,20.0,6.017031148076057
10k-20seg-50L,AccQ,59,2025,CCE,0.6,-0.19386965654939692,0.7,30.0,5.941747687757015
10k-20seg-50L,AccQ,59,2025,CCE,0.6,-0.5615592998358665,0.9,1.0,5.903033073991537
10k-20seg-50L,AccQ,59,2025,CCE,0.6,-0.5838663447458051,0.9,5.0,5.885770078748465
10k-20seg-50L,AccQ,59,2025,CCE,0.6,-0.5896178666522547,0.9,10.0,5.929200444370508
10k-20seg-50L,AccQ,59,2025,CCE,0.6,-0.5923473386421891,0.9,20.0,5.980185698717833
10k-20seg-50L,AccQ,59,2025,CCE,0.6,-0.5931199838159926,0.9,30.0,5.933640990406275
10k-20seg-50L,AccQ,59,2026,CCE,0.6,0.9380632243127309,0.1,1.0,5.775884725153446
10k-20seg-50L,AccQ,59,2026,CCE,0.6,0.9753366126777123,0.1,5.0,6.0171750374138355
10k-20seg-50L,AccQ,59,2026,CCE,0.6,0.9849414099878819,0.1,10.0,5.946164019405842
10k-20seg-50L,AccQ,59,2026,CCE,0.6,0.9894958329500241,0.1,20.0,6.207551807165146
10k-20seg-50L,AccQ,59,2026,CCE,0.6,0.9907838002805103,0.1,30.0,5.983666982501745
10k-20seg-50L,AccQ,59,2026,CCE,0.6,0.5600538806483053,0.3,1.0,6.056440994143486
10k-20seg-50L,AccQ,59,2026,CCE,0.6,0.5823068663974398,0.3,5.0,5.990277044475079
10k-20seg-50L,AccQ,59,2026,CCE,0.6,0.5880413581011614,0.3,10.0,6.127927917987108
10k-20seg-50L,AccQ,59,2026,CCE,0.6,0.590760702726826,0.3,20.0,5.943248048424721
10k-20seg-50L,AccQ,59,2026,CCE,0.6,0.5915297718849241,0.3,30.0,5.913275294005871
10k-20seg-50L,AccQ,59,2026,CCE,0.6,0.18204453698388,0.5,1.0,6.156228948384523
10k-20seg-50L,AccQ,59,2026,CCE,0.6,0.18927712011716744,0.5,5.0,5.958947818726301
10k-20seg-50L,AccQ,59,2026,CCE,0.6,0.19114130621444086,0.5,10.0,6.034511141479015
10k-20seg-50L,AccQ,59,2026,CCE,0.6,0.192025572503628,0.5,20.0,5.877404939383268
10k-20seg-50L,AccQ,59,2026,CCE,0.6,0.19227574348933796,0.5,30.0,5.948551930487156
10k-20seg-50L,AccQ,59,2026,CCE,0.6,-0.1959648066805453,0.7,1.0,5.88596984744072
10k-20seg-50L,AccQ,59,2026,CCE,0.6,-0.2037526261631049,0.7,5.0,5.967056378722191
10k-20seg-50L,AccQ,59,2026,CCE,0.6,-0.20575874567227959,0.7,10.0,5.93882892280817
10k-20seg-50L,AccQ,59,2026,CCE,0.6,-0.2067095577195699,0.7,20.0,5.849495995789766
10k-20seg-50L,AccQ,59,2026,CCE,0.6,-0.20697828490624806,0.7,30.0,5.92801021412015
10k-20seg-50L,AccQ,59,2026,CCE,0.6,-0.5739741503449709,0.9,1.0,5.869523156434298
10k-20seg-50L,AccQ,59,2026,CCE,0.6,-0.5967823724433774,0.9,5.0,5.85179403424263
10k-20seg-50L,AccQ,59,2026,CCE,0.6,-0.6026587975590001,0.9,10.0,5.905009340494871
10k-20seg-50L,AccQ,59,2026,CCE,0.6,-0.605444687942768,0.9,20.0,5.984037648886442
10k-20seg-50L,AccQ,59,2026,CCE,0.6,-0.6062323133018344,0.9,30.0,6.2474450096488
10k-20seg-50L,AccQ,59,2027,CCE,0.6,0.9434171519041044,0.1,1.0,5.790830124169588
10k-20seg-50L,AccQ,59,2027,CCE,0.6,0.9808853778100645,0.1,5.0,5.925923120230436
10k-20seg-50L,AccQ,59,2027,CCE,0.6,0.9905500169880901,0.1,10.0,5.888286978006363
10k-20seg-50L,AccQ,59,2027,CCE,0.6,0.9951391947328116,0.1,20.0,6.062577944248915
10k-20seg-50L,AccQ,59,2027,CCE,0.6,0.9964392047215003,0.1,30.0,6.01944699883461
10k-20seg-50L,AccQ,59,2027,CCE,0.6,0.5654135454195076,0.3,1.0,5.880646873265505
10k-20seg-50L,AccQ,59,2027,CCE,0.6,0.5878693254367648,0.3,5.0,5.942097399383783
10k-20seg-50L,AccQ,59,2027,CCE,0.6,0.5936615485486765,0.3,10.0,5.924417171627283
10k-20seg-50L,AccQ,59,2027,CCE,0.6,0.5964118926445208,0.3,20.0,5.891096778213978
10k-20seg-50L,AccQ,59,2027,CCE,0.6,0.5971909863502438,0.3,30.0,6.1758230440318584
10k-20seg-50L,AccQ,59,2027,CCE,0.6,0.18740993893491098,0.5,1.0,5.840794648975134
10k-20seg-50L,AccQ,59,2027,CCE,0.6,0.19485327306346534,0.5,5.0,5.925494246184826
10k-20seg-50L,AccQ,59,2027,CCE,0.6,0.19677308010926292,0.5,10.0,5.967153701931238
10k-20seg-50L,AccQ,59,2027,CCE,0.6,0.1976845905562301,0.5,20.0,5.981699097901583
10k-20seg-50L,AccQ,59,2027,CCE,0.6,0.19794276797898747,0.5,30.0,6.181241013109684
10k-20seg-50L,AccQ,59,2027,CCE,0.6,-0.19059366754968557,0.7,1.0,6.137650925666094
10k-20seg-50L,AccQ,59,2027,CCE,0.6,-0.19816277930983406,0.7,5.0,5.897306837141514
10k-20seg-50L,AccQ,59,2027,CCE,0.6,-0.20011538833015058,0.7,10.0,5.900497082620859
10k-20seg-50L,AccQ,59,2027,CCE,0.6,-0.2010427115320606,0.7,20.0,5.8737872168421745
10k-20seg-50L,AccQ,59,2027,CCE,0.6,-0.2013054503922688,0.7,30.0,5.939599126577377
10k-20seg-50L,AccQ,59,2027,CCE,0.6,-0.5685972740342824,0.9,1.0,5.9658801183104515
10k-20seg-50L,AccQ,59,2027,CCE,0.6,-0.5911788316831336,0.9,5.0,5.9487950056791306
10k-20seg-50L,AccQ,59,2027,CCE,0.6,-0.5970038567695641,0.9,10.0,5.918613169342279
10k-20seg-50L,AccQ,59,2027,CCE,0.6,-0.5997700136203515,0.9,20.0,5.906308069825172
10k-20seg-50L,AccQ,59,2027,CCE,0.6,-0.6005536687635253,0.9,30.0,5.954700987786055
10k-20seg-50L,AccQ,59,2025,CCE,0.7,1.1050978525851782,0.1,1.0,5.8271316811442375
10k-20seg-50L,AccQ,59,2025,CCE,0.7,1.1489997817925426,0.1,5.0,5.976331885904074
10k-20seg-50L,AccQ,59,2025,CCE,0.7,1.1603172189761115,0.1,10.0,5.989005323499441
10k-20seg-50L,AccQ,59,2025,CCE,0.7,1.1656867694622575,0.1,20.0,5.999486893415451
10k-20seg-50L,AccQ,59,2025,CCE,0.7,1.167206302299826,0.1,30.0,5.99760701879859
10k-20seg-50L,AccQ,59,2025,CCE,0.7,0.7270919662668642,0.3,1.0,5.903248675167561
10k-20seg-50L,AccQ,59,2025,CCE,0.7,0.7559782809657561,0.3,5.0,5.906410049647093
10k-20seg-50L,AccQ,59,2025,CCE,0.7,0.7634241434321973,0.3,10.0,5.925914738327265
10k-20seg-50L,AccQ,59,2025,CCE,0.7,0.7669563557604355,0.3,20.0,5.944706965237856
10k-20seg-50L,AccQ,59,2025,CCE,0.7,0.7679557752394861,0.3,30.0,5.916722118854523
10k-20seg-50L,AccQ,59,2025,CCE,0.7,0.34908607994855023,0.5,1.0,5.96432201564312
10k-20seg-50L,AccQ,59,2025,CCE,0.7,0.36295678013897004,0.5,5.0,5.883441772311926
10k-20seg-50L,AccQ,59,2025,CCE,0.7,0.3665310678882829,0.5,10.0,5.945021752268076
10k-20seg-50L,AccQ,59,2025,CCE,0.7,0.36822594205861364,0.5,20.0,5.936574190855026
10k-20seg-50L,AccQ,59,2025,CCE,0.7,0.36870524817914596,0.5,30.0,5.901486147195101
