case_name,model_name,case_seed,score_seed,metric_name,q,p,val,latency
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.7,0.1,0.07440233680684968,5644.958096090704
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.7,0.1,0.0712813969817086,5767.105626408011
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.7,0.3,0.034933922813741844,6877.668647095561
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.7,0.3,0.03432469187112762,6760.812154971063
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.7,0.3,0.03232639816351452,6936.455620918423
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.8,0.01,0.44519357380085967,4940.36338897422
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.8,0.01,0.425260414116966,4838.03735813126
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.8,0.01,0.42841031616031233,4645.790616050363
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.8,0.05,0.16208344392613516,4931.57241679728
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.8,0.05,0.15758321435546482,4978.692176286131
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.8,0.05,0.14911266971377934,4975.138148292899
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.8,0.1,0.09385631921816204,5320.165851153433
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.8,0.1,0.09123416286893468,5238.291644025594
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.8,0.1,0.08609862637589635,5423.047607764602
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.8,0.3,0.03998756114360456,6737.525591161102
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.8,0.3,0.038695008453421546,6868.409977760166
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.8,0.3,0.037118156015097964,6837.215969804674
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.9,0.01,0.5202017114988534,4563.835675828159
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.9,0.01,0.4970013678572769,4683.40600701049
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.9,0.01,0.5072692639595886,4380.265993997455
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.9,0.05,0.19234091018001861,4696.621542796493
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.9,0.05,0.19007076418242946,4749.321711715311
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.9,0.05,0.18249003636416472,4605.094762053341
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.9,0.1,0.1100441749491343,5104.375868104398
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.9,0.1,0.10897923461116307,5117.055130191147
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.9,0.1,0.10384411337368772,5204.297848045826
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.9,0.3,0.04614579409593291,6798.121669329703
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.9,0.3,0.04478039650033229,6299.344495870173
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.9,0.3,0.04349951032721179,6393.562238663435
100k-20seg-50L,PreQ-NegP,42,2025,PATE,1.0,0.01,0.5601748368711243,1696.5897371992469
100k-20seg-50L,PreQ-NegP,42,2026,PATE,1.0,0.01,0.5545890275532914,1724.9977560713887
100k-20seg-50L,PreQ-NegP,42,2027,PATE,1.0,0.01,0.5647583334580452,1708.42703897506
100k-20seg-50L,PreQ-NegP,42,2025,PATE,1.0,0.05,0.21867174358410163,2220.9189939312637
100k-20seg-50L,PreQ-NegP,42,2026,PATE,1.0,0.05,0.2072164764073587,2243.9763518050313
100k-20seg-50L,PreQ-NegP,42,2027,PATE,1.0,0.05,0.21630084038165076,2336.9798930361867
100k-20seg-50L,PreQ-NegP,42,2025,PATE,1.0,0.1,0.12699957475007717,2977.9183878563344
100k-20seg-50L,PreQ-NegP,42,2026,PATE,1.0,0.1,0.12112755834870016,2964.820488821715
100k-20seg-50L,PreQ-NegP,42,2027,PATE,1.0,0.1,0.12058272094707208,2999.725994654
100k-20seg-50L,PreQ-NegP,42,2025,PATE,1.0,0.3,0.05054390979438506,5443.774508312345
100k-20seg-50L,PreQ-NegP,42,2026,PATE,1.0,0.3,0.04953427585152273,5418.962225783616
100k-20seg-50L,PreQ-NegP,42,2027,PATE,1.0,0.3,0.048443746131086526,5488.577937707305
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.1,0.01,0.21471800081164644,115876.71565078199
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.1,0.01,0.223770218641238,116246.36522680521
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.1,0.01,0.22358524337877678,115957.95349404216
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.1,0.05,0.16661515552450956,117508.67691403255
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.1,0.05,0.16806859413797637,115828.03304307163
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.1,0.05,0.17383127016152947,117538.15473336726
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.1,0.1,0.14662544536777836,119096.90120676532
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.1,0.1,0.1475795036234922,117610.56167026982
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.1,0.1,0.154302484158077,120114.07491797581
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.1,0.3,0.11889732994736468,122400.91193234548
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.1,0.3,0.11870446487891934,122767.83829601482
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.1,0.3,0.11846133331484837,123745.8829563111
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.2,0.01,0.31780538512286793,112958.03661225364
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.2,0.01,0.3180116481436873,111902.14114403352
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.2,0.01,0.31798897511805213,112708.1771059893
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.2,0.05,0.22272789750872396,111454.3803371489
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.2,0.05,0.22824743849775586,112437.4829530716
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.2,0.05,0.23143009018635383,113753.2737958245
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.2,0.1,0.18382519380438314,115401.14431316033
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.2,0.1,0.1838810687236589,113602.50142915174
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.2,0.1,0.19178798353187354,114930.68167567253
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.2,0.3,0.13596324628363465,118888.54157505557
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.2,0.3,0.13601797834372206,118474.76319689304
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.2,0.3,0.14330735339745412,120163.65763125941
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.3,0.01,0.3992805975118945,106700.38485433906
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.3,0.01,0.400735196957027,105774.31237697601
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.3,0.01,0.41128363572599236,107725.02578468993
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.3,0.05,0.2853693689326324,107725.23614997044
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.3,0.05,0.2857714406289174,106377.2551920265
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.3,0.05,0.2932407905648656,107678.50641300902
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.3,0.1,0.22747020432061388,112491.47887388244
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.3,0.1,0.22731706695834708,115201.8383149989
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.3,0.1,0.2349520551616785,135676.90160358325
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.3,0.3,0.15443191788189864,141565.946620889
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.3,0.3,0.15498255815666478,140615.6477429904
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.3,0.3,0.1557969310340332,141144.11915885285
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.4,0.01,0.4981257754227003,120039.30247481912
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.4,0.01,0.4983721004587506,120216.6004171595
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.4,0.01,0.49369972672505713,121034.70503678545
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.4,0.05,0.3518146889197129,121295.60508020222
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.4,0.05,0.3567500120636826,119973.0378575623
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.4,0.05,0.35860011494442634,122396.0713329725
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.4,0.1,0.2758901542311257,123861.06305709109
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.4,0.1,0.2760187874875872,125117.88915423676
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.4,0.1,0.28273504058275845,123966.33978001773
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.4,0.3,0.1774491740979231,140277.01924694702
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.4,0.3,0.1784589278742347,136988.2859843783
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.4,0.3,0.17977494568425192,138740.55546103045
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.5,0.01,0.5832366049911935,112716.20085695758
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.5,0.01,0.5751333629362793,111433.95411316305
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.5,0.01,0.5852884889328775,111322.78691465035
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.5,0.05,0.426812441917441,114774.91420460865
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.5,0.05,0.4238228532763899,114728.88500476256
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.5,0.05,0.4298528957228891,108801.16651486605
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.5,0.1,0.33321629313957435,112767.83562498167
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.5,0.1,0.32933237611867056,107767.09890784696
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.5,0.1,0.3355123315355698,109288.55146793649
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.5,0.3,0.2025415642324192,117918.72474597767
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.5,0.3,0.20479880966538552,121417.2796048224
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.5,0.3,0.20991931779654838,116417.37681208178
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.6,0.01,0.6604537967921305,88661.2370540388
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.6,0.01,0.6565822526287691,92053.1254610978
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.6,0.01,0.6653414078930194,90129.79784980416
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.6,0.05,0.4929609278846063,93576.90340513363
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.6,0.05,0.49329626281520467,92302.74908430874
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.6,0.05,0.4925948052115514,91439.92238305509
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.6,0.1,0.3864894622673489,96435.68466417491
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.6,0.1,0.3829999512018869,93184.84384892508
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.6,0.1,0.38561961313961635,94871.66486401111
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.6,0.3,0.2321972594012704,112482.77755174786
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.6,0.3,0.2330636131148825,109788.75133395195
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.6,0.3,0.2361296201439012,104461.20450412855
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.7,0.01,0.7341785523332888,77217.49044116586
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.7,0.01,0.7298331152261971,76673.93255699426
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.7,0.01,0.7297893490813105,76017.10956031457
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.7,0.05,0.5576874044386317,80329.65066842735
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.7,0.05,0.5646689753089459,81163.84757496417
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.7,0.05,0.5545580334874154,81592.69684087485
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.7,0.1,0.4418056782206862,85908.45935000107
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.7,0.1,0.44180184212195983,84733.98254998028
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.7,0.1,0.43722561301845,84997.25991208106
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.7,0.3,0.26003642027137697,99728.30910887569
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.7,0.3,0.262691732006921,97857.9057790339
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.7,0.3,0.2641680999460028,98693.57581203803
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.8,0.01,0.804504820828256,71750.23717898875
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.8,0.01,0.8124483815297876,71013.5023300536
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.8,0.01,0.8083451981308563,70885.79720212147
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.8,0.05,0.627001923795262,74507.76791293174
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.8,0.05,0.6323394634032329,74589.86625308171
100k-200seg-50L,PreQ-NegP,43,2027,PATE,0.8,0.05,0.6219122101965333,75211.1117709428
100k-200seg-50L,PreQ-NegP,43,2025,PATE,0.8,0.1,0.5008058740199794,80040.16024619341
100k-200seg-50L,PreQ-NegP,43,2026,PATE,0.8,0.1,0.4982680424696444,79928.31995198503
