case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,p,val,latency
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,1.0,0.05,0.3530103607278187,1099.638962186873
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,1.0,0.05,0.3530103607278187,1108.8704969733953
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,1.0,0.05,0.3530103607278187,1101.2004050426185
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,1.0,0.1,0.24658075140522404,1700.241922866553
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,1.0,0.1,0.24658075140522404,1128.3803421538323
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,1.0,0.1,0.24658075140522404,1113.208486000076
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,1.0,0.3,0.06677518307651294,1162.6908250618726
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,1.0,0.3,0.06677518307651294,1142.906459979713
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,1.0,0.3,0.06677518307651294,1119.6041479706764
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.1,0.01,0.019075127637726803,1090.5577018857002
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.1,0.01,0.019075127637726803,1070.0846719555557
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.1,0.01,0.019075127637726803,1093.2319359853864
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.1,0.05,0.0393698968302041,1114.8971191141754
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.1,0.05,0.0393698968302041,1100.9510669391602
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.1,0.05,0.0393698968302041,1008.7974788621068
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.1,0.1,0.013940779134334537,1005.3751720115542
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.1,0.1,0.013940779134334537,1008.3382918965071
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.1,0.1,0.013940779134334537,1010.3451751638204
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.1,0.3,-0.01774767464993938,1005.3830598481
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.1,0.3,-0.01774767464993938,1003.4907690715045
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.1,0.3,-0.01774767464993938,998.6521201208234
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.2,0.01,0.08520992444188065,1008.0617370549589
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.2,0.01,0.08520992444188065,1007.4019569437951
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.2,0.01,0.08520992444188065,1001.153641846031
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.2,0.05,0.10246784391123898,1001.8204569350928
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.2,0.05,0.10246784391123898,1002.0570810884237
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.2,0.05,0.10246784391123898,1004.481066018343
